Start	End	ConsistencyIndex	Counts	MinimumNumberChangesOnTree
283298	283299	0.25	236:151	4
283334	283335	0.2	203:184	5
283340	283341	0.2	203:184	5
283350	283351	0.3333333333333333	349:38	3
283365	283366	0.2	168:219	5
283373	283374	0.3333333333333333	242:145	3
283402	283403	0.25	199:188	4
283422	283423	0.3333333333333333	168:219	3
283476	283477	0.5	351:36	2
283481	283482	0.5	363:24	2
283482	283483	0.5	382:5	2
283491	283492	0.5	163:224	2
283524	283525	0.25	170:217	4
283548	283549	0.5	379:8	2
283593	283594	0.5	345:42	2
283615	283616	0.5	345:42	2
283620	283621	0.5	244:143	2
283627	283628	0.3333333333333333	168:219	3
283639	283640	0.5	373:14	2
283689	283690	0.25	243:144	4
283698	283699	0.2	284:103	5
283707	283708	0.2	284:103	5
283710	283711	0.25	347:40	4
283728	283729	0.5	165:222	2
283762	283763	0.3333333333333333	367:20	3
283902	283903	0.3333333333333333	166:221	3
283920	283921	0.5	373:14	2
283924	283925	0.5	361:26	2
283993	283994	0.5	368:19	2
284013	284014	0.3333333333333333	241:146	3
284057	284058	0.5	385:2	2
284066	284067	0.5	385:2	2
284073	284074	0.3333333333333333	384:3	3
284081	284082	0.5	385:2	2
284100	284101	0.5	385:2	2
284136	284137	0.5	352:35	2
284166	284167	0.5	352:35	2
284172	284173	0.5	381:6	2
284178	284179	0.25	323:64	4
284222	284223	0.5	385:2	2
284241	284242	0.5	385:2	2
284289	284290	0.25	336:51	4
284355	284356	0.3333333333333333	196:191	3
284414	284415	0.5	349:38	2
284436	284437	0.5	379:8	2
284469	284470	0.25	200:187	4
284484	284485	0.3333333333333333	166:221	3
284677	284678	0.5	244:143	2
284730	284731	0.2	183:204	5
284781	284782	0.5	382:5	2
284923	284924	0.14285714285714285	328:59	7
284952	284953	0.043478260869565216	188:199	23
284962	284963	0.16666666666666666	341:46	6
284968	284969	0.3333333333333333	382:5	3
284969	284970	0.2	355:32	5
284974	284975	0.047619047619047616	189:198	21
284981	284982	0.16666666666666666	340:47	6
284988	284989	0.25	367:20	4
285010	285011	0.037037037037037035	192:195	27
285046	285047	0.2	364:23	5
285048	285049	0.1111111111111111	336:51	9
285051	285052	0.1	304:83	10
285061	285062	0.1	177:210	10
285067	285068	0.3333333333333333	351:36	3
285079	285080	0.2	168:219	5
285116	285117	0.3333333333333333	347:40	3
285124	285125	0.5	352:35	2
285137	285138	0.5	352:35	2
285139	285140	0.3333333333333333	235:152	3
285160	285161	0.3333333333333333	166:221	3
285176	285177	0.3333333333333333	168:219	3
285188	285189	0.3333333333333333	365:22	3
285197	285198	0.25	185:202	4
285206	285207	0.25	334:53	4
285208	285209	0.16666666666666666	272:115	6
285221	285222	0.3333333333333333	201:186	3
285233	285234	0.25	172:215	4
285251	285252	0.25	184:203	4
285287	285288	0.3333333333333333	168:219	3
285356	285357	0.25	207:180	4
285392	285393	0.25	173:214	4
285489	285490	0.5	376:11	2
285501	285502	0.2	295:92	5
285521	285522	0.2	338:49	5
285523	285524	0.14285714285714285	216:171	7
285533	285534	0.3333333333333333	348:39	3
285534	285535	0.16666666666666666	325:62	6
285552	285553	0.3333333333333333	361:26	3
285553	285554	0.16666666666666666	194:193	6
285583	285584	0.16666666666666666	293:94	6
285589	285590	0.14285714285714285	304:83	7
285594	285595	0.125	299:88	8
285623	285624	0.3333333333333333	364:23	3
285641	285642	0.1	243:144	10
285647	285648	0.09090909090909091	244:143	11
285653	285654	0.1	246:141	10
285662	285663	0.09090909090909091	244:143	11
285674	285675	0.1111111111111111	242:145	9
285683	285684	0.1111111111111111	242:145	9
285692	285693	0.16666666666666666	215:172	6
285697	285698	0.2	214:173	5
285707	285708	0.25	180:207	4
285719	285720	0.2	181:206	5
285743	285744	0.3333333333333333	199:188	3
285775	285776	0.25	200:187	4
285790	285791	0.5	372:15	2
285798	285799	0.5	163:224	2
285821	285822	0.3333333333333333	360:27	3
285872	285873	0.5	348:39	2
285936	285937	0.125	269:118	8
285940	285941	0.25	322:65	4
285952	285953	0.5	349:38	2
285953	285954	0.125	261:126	8
285956	285957	0.2	335:52	5
285962	285963	0.3333333333333333	170:217	3
285970	285971	0.25	173:214	4
285971	285972	0.5	379:8	2
285980	285981	0.5	379:8	2
285983	285984	0.2	178:209	5
285992	285993	0.5	350:37	2
286006	286007	0.2	212:175	5
286010	286011	0.5	349:38	2
286016	286017	0.3333333333333333	166:221	3
286079	286080	0.5	163:224	2
286115	286116	0.3333333333333333	262:125	3
286130	286131	0.25	259:128	4
286139	286140	0.5	350:37	2
286154	286155	0.5	371:16	2
286199	286200	0.5	165:222	2
286207	286208	0.3333333333333333	316:71	3
286298	286299	0.5	165:222	2
286307	286308	0.3333333333333333	206:181	3
286313	286314	0.5	244:143	2
286391	286392	0.5	379:8	2
286398	286399	0.3333333333333333	170:217	3
286419	286420	0.25	173:214	4
286433	286434	0.5	379:8	2
286496	286497	0.3333333333333333	349:38	3
286556	286557	0.2	327:60	5
286568	286569	0.3333333333333333	241:146	3
286583	286584	0.3333333333333333	334:53	3
286589	286590	0.25	359:28	4
286594	286595	0.25	301:86	4
286604	286605	0.3333333333333333	334:53	3
286619	286620	0.2	320:67	5
286622	286623	0.5	351:36	2
286639	286640	0.5	363:24	2
286675	286676	0.14285714285714285	283:104	7
286694	286695	0.3333333333333333	205:182	3
286706	286707	0.3333333333333333	170:217	3
286720	286721	0.5	350:37	2
286727	286728	0.3333333333333333	206:181	3
286736	286737	0.5	350:37	2
286742	286743	0.3333333333333333	347:40	3
286745	286746	0.2	320:67	5
286748	286749	0.2	333:54	5
286757	286758	0.3333333333333333	345:42	3
286789	286790	0.3333333333333333	175:212	3
286814	286815	0.25	203:184	4
286832	286833	0.3333333333333333	208:179	3
286847	286848	0.3333333333333333	347:40	3
286856	286857	0.3333333333333333	347:40	3
286874	286875	0.25	237:150	4
286880	286881	0.25	203:184	4
286889	286890	0.25	203:184	4
286898	286899	0.2	334:53	5
286910	286911	0.3333333333333333	347:40	3
286958	286959	0.5	363:24	2
286961	286962	0.3333333333333333	346:41	3
286984	286985	0.1	177:210	10
287001	287002	0.14285714285714285	350:37	7
287080	287081	0.5	382:5	2
287088	287089	0.5	384:3	2
287095	287096	0.2	346:41	5
287102	287103	0.3333333333333333	164:223	3
287116	287117	0.3333333333333333	330:57	3
287118	287119	0.5	354:33	2
287119	287120	0.5	376:11	2
287137	287138	0.5	384:3	2
287157	287158	0.2	339:48	5
287167	287168	0.5	354:33	2
287232	287233	0.5	349:38	2
287277	287278	0.5	380:7	2
287326	287327	0.5	351:36	2
287359	287360	0.5	385:2	2
287367	287368	0.5	383:4	2
287423	287424	0.3333333333333333	349:38	3
287466	287467	0.2	248:139	5
287472	287473	0.25	352:35	4
287629	287630	0.5	368:19	2
288018	288019	0.5	350:37	2
288267	288268	0.5	163:224	2
288306	288307	0.3333333333333333	361:26	3
288390	288391	0.5	383:4	2
288505	288506	0.16666666666666666	270:117	6
288546	288547	0.5	198:189	2
288600	288601	0.5	165:222	2
288618	288619	0.5	340:47	2
288664	288665	0.3333333333333333	169:218	3
288677	288678	0.25	345:42	4
288693	288694	0.3333333333333333	167:220	3
288702	288703	0.3333333333333333	167:220	3
288722	288723	0.5	163:224	2
288740	288741	0.5	163:224	2
288831	288832	0.5	372:15	2
288834	288835	0.25	178:209	4
288899	288900	0.5	163:224	2
288926	288927	0.5	349:38	2
288933	288934	0.5	163:224	2
288978	288979	0.5	163:224	2
289042	289043	0.5	342:45	2
289053	289054	0.5	210:177	2
289143	289144	0.5	198:189	2
289185	289186	0.2	251:136	5
289247	289248	0.5	382:5	2
289410	289411	0.25	201:186	4
289563	289564	0.5	163:224	2
289575	289576	0.5	379:8	2
289605	289606	0.3333333333333333	166:221	3
289623	289624	0.14285714285714285	273:114	7
289707	289708	0.3333333333333333	165:222	3
289713	289714	0.5	369:18	2
289839	289840	0.3333333333333333	366:21	3
289869	289870	0.3333333333333333	355:32	3
289905	289906	0.5	380:7	2
289992	289993	0.5	380:7	2
290028	290029	0.25	363:24	4
290031	290032	0.16666666666666666	258:129	6
290088	290089	0.5	369:18	2
290100	290101	0.14285714285714285	240:147	7
290264	290265	0.1111111111111111	230:157	9
290333	290334	0.3333333333333333	356:31	3
290378	290379	0.3333333333333333	343:44	3
290446	290447	0.3333333333333333	166:221	3
290477	290478	0.2	201:186	5
290492	290493	0.25	214:173	4
290507	290508	0.25	167:220	4
290517	290518	0.3333333333333333	343:44	3
290560	290561	0.5	355:32	2
290574	290575	0.3333333333333333	213:174	3
290579	290580	0.5	163:224	2
290673	290674	0.3333333333333333	196:191	3
290780	290781	0.2	241:146	5
290813	290814	0.5	165:222	2
290837	290838	0.5	163:224	2
290852	290853	0.3333333333333333	348:39	3
290863	290864	0.3333333333333333	164:223	3
290882	290883	0.5	382:5	2
290898	290899	0.3333333333333333	348:39	3
290899	290900	0.5	368:19	2
290902	290903	0.2	202:185	5
290990	290991	0.3333333333333333	367:20	3
291008	291009	0.5	210:177	2
291243	291244	0.5	380:7	2
291272	291273	0.5	163:224	2
291380	291381	0.16666666666666666	284:103	6
291461	291462	0.5	365:22	2
291477	291478	0.5	382:5	2
291491	291492	0.2	327:60	5
291503	291504	0.5	163:224	2
291539	291540	0.5	163:224	2
291552	291553	0.5	351:36	2
291587	291588	0.16666666666666666	286:101	6
291588	291589	0.2	317:70	5
291602	291603	0.2	317:70	5
291639	291640	0.16666666666666666	276:111	6
291648	291649	0.2	203:184	5
291656	291657	0.25	178:209	4
291664	291665	0.5	382:5	2
291677	291678	0.5	349:38	2
291680	291681	0.25	343:44	4
291684	291685	0.5	351:36	2
291690	291691	0.16666666666666666	285:102	6
291699	291700	0.5	163:224	2
291738	291739	0.5	355:32	2
291740	291741	0.08333333333333333	368:19	12
291747	291748	0.07692307692307693	329:58	13
291748	291749	0.5	355:32	2
291754	291755	0.0625	295:92	16
291762	291763	0.5	373:14	2
291767	291768	0.25	350:37	4
291768	291769	0.1	248:139	10
291783	291784	0.3333333333333333	371:16	3
291805	291806	0.3333333333333333	351:36	3
291811	291812	0.5	320:67	2
291816	291817	0.2	234:153	5
291828	291829	0.25	233:154	4
291837	291838	0.25	233:154	4
291860	291861	0.3333333333333333	232:155	3
291870	291871	0.5	349:38	2
291885	291886	0.5	165:222	2
292164	292165	0.1111111111111111	258:129	9
292176	292177	0.5	355:32	2
292197	292198	0.5	349:38	2
292266	292267	0.2	331:56	5
292326	292327	0.5	383:4	2
292357	292358	0.14285714285714285	263:124	7
292389	292390	0.2	331:56	5
292443	292444	0.5	340:47	2
292461	292462	0.5	163:224	2
292539	292540	0.14285714285714285	300:87	7
292590	292591	0.5	163:224	2
292597	292598	0.5	350:37	2
292605	292606	0.5	163:224	2
292650	292651	0.5	210:177	2
292724	292725	0.3333333333333333	342:45	3
292731	292732	0.5	349:38	2
292764	292765	0.3333333333333333	168:219	3
292806	292807	0.2	312:75	5
292817	292818	0.16666666666666666	310:77	6
292839	292840	0.3333333333333333	342:45	3
292842	292843	0.2	208:179	5
292872	292873	0.3333333333333333	168:219	3
292983	292984	0.5	354:33	2
293037	293038	0.5	351:36	2
293042	293043	0.5	385:2	2
293058	293059	0.5	381:6	2
293067	293068	0.3333333333333333	164:223	3
293092	293093	0.3333333333333333	366:21	3
293106	293107	0.3333333333333333	170:217	3
293178	293179	0.3333333333333333	164:223	3
293314	293315	0.3333333333333333	179:208	3
293329	293330	0.5	385:2	2
293364	293365	0.5	372:15	2
293368	293369	0.5	368:19	2
293379	293380	0.5	372:15	2
293385	293386	0.25	359:28	4
293388	293389	0.5	372:15	2
293397	293398	0.2	376:11	5
293406	293407	0.5	371:16	2
293463	293464	0.125	249:138	8
293517	293518	0.16666666666666666	311:76	6
293595	293596	0.2	262:125	5
293602	293603	0.5	148:239	2
293616	293617	0.2	320:67	5
293694	293695	0.5	385:2	2
293715	293716	0.16666666666666666	376:11	6
293717	293718	0.14285714285714285	196:191	7
293730	293731	0.25	371:16	4
293739	293740	0.5	372:15	2
293754	293755	0.5	372:15	2
293766	293767	0.5	372:15	2
293787	293788	0.5	372:15	2
293796	293797	0.14285714285714285	296:91	7
293809	293810	0.3333333333333333	362:25	3
293844	293845	0.5	382:5	2
293892	293893	0.5	382:5	2
293904	293905	0.5	382:5	2
293916	293917	0.5	382:5	2
293923	293924	0.5	382:5	2
293932	293933	0.3333333333333333	179:208	3
293934	293935	0.5	382:5	2
293949	293950	0.3333333333333333	379:8	3
293967	293968	0.16666666666666666	377:10	6
293969	293970	0.5	366:21	2
293975	293976	0.25	375:12	4
293982	293983	0.2	354:33	5
293997	293998	0.25	375:12	4
294023	294024	0.3333333333333333	379:8	3
294095	294096	0.5	163:224	2
294116	294117	0.5	371:16	2
294131	294132	0.5	351:36	2
294140	294141	0.3333333333333333	201:186	3
294143	294144	0.5	351:36	2
294170	294171	0.5	378:9	2
294182	294183	0.3333333333333333	203:184	3
294203	294204	0.25	314:73	4
294218	294219	0.5	165:222	2
294260	294261	0.5	353:34	2
294287	294288	0.25	314:73	4
294338	294339	0.5	351:36	2
294353	294354	0.2	292:95	5
294357	294358	0.3333333333333333	376:11	3
294381	294382	0.2	310:77	5
294383	294384	0.5	370:17	2
294389	294390	0.5	351:36	2
294437	294438	0.16666666666666666	271:116	6
294449	294450	0.5	351:36	2
294455	294456	0.3333333333333333	328:59	3
294486	294487	0.5	163:224	2
294588	294589	0.3333333333333333	360:27	3
294699	294700	0.16666666666666666	303:84	6
294800	294801	0.5	210:177	2
294814	294815	0.5	355:32	2
294823	294824	0.2	323:64	5
294833	294834	0.2	309:78	5
294880	294881	0.5	163:224	2
294914	294915	0.2	318:69	5
294918	294919	0.25	293:94	4
294934	294935	0.5	379:8	2
294941	294942	0.3333333333333333	347:40	3
294956	294957	0.16666666666666666	276:111	6
294963	294964	0.3333333333333333	347:40	3
295132	295133	0.5	352:35	2
295300	295301	0.3333333333333333	172:215	3
295345	295346	0.5	163:224	2
295360	295361	0.5	369:18	2
295427	295428	0.5	385:2	2
295442	295443	0.5	382:5	2
295493	295494	0.2	355:32	5
295570	295571	0.25	313:74	4
295579	295580	0.25	313:74	4
295626	295627	0.5	210:177	2
295702	295703	0.16666666666666666	299:88	6
295711	295712	0.2	249:138	5
295990	295991	0.5	384:3	2
296015	296016	0.5	163:224	2
296038	296039	0.14285714285714285	287:100	7
296129	296130	0.25	287:100	4
296155	296156	0.2	215:172	5
296400	296401	0.5	372:15	2
296427	296428	0.16666666666666666	283:104	6
296445	296446	0.25	275:112	4
296550	296551	0.3333333333333333	360:27	3
296559	296560	0.5	349:38	2
296593	296594	0.25	213:174	4
296620	296621	0.5	372:15	2
296706	296707	0.2	330:57	5
296712	296713	0.5	163:224	2
296718	296719	0.5	350:37	2
296763	296764	0.5	351:36	2
296781	296782	0.14285714285714285	289:98	7
296811	296812	0.5	352:35	2
296812	296813	0.3333333333333333	167:220	3
296847	296848	0.125	278:109	8
296986	296987	0.5	371:16	2
296991	296992	0.5	163:224	2
297051	297052	0.2	326:61	5
297058	297059	0.5	349:38	2
297111	297112	0.5	382:5	2
297112	297113	0.3333333333333333	168:219	3
297177	297178	0.5	163:224	2
297198	297199	0.5	352:35	2
297294	297295	0.2	321:66	5
297350	297351	0.5	384:3	2
297397	297398	0.5	210:177	2
297428	297429	0.5	198:189	2
297433	297434	0.5	198:189	2
297445	297446	0.25	203:184	4
297510	297511	0.5	349:38	2
297512	297513	0.3333333333333333	239:148	3
297537	297538	0.25	206:181	4
297555	297556	0.25	324:63	4
297582	297583	0.5	349:38	2
297589	297590	0.5	351:36	2
297602	297603	0.25	375:12	4
297616	297617	0.25	347:40	4
297624	297625	0.3333333333333333	316:71	3
297636	297637	0.25	203:184	4
297675	297676	0.3333333333333333	337:50	3
297685	297686	0.3333333333333333	199:188	3
297720	297721	0.2	307:80	5
297756	297757	0.5	320:67	2
297759	297760	0.25	303:84	4
297780	297781	0.5	320:67	2
297786	297787	0.25	202:185	4
297804	297805	0.5	320:67	2
297816	297817	0.25	309:78	4
297846	297847	0.2	205:182	5
297852	297853	0.25	350:37	4
297903	297904	0.5	380:7	2
297921	297922	0.5	163:224	2
297960	297961	0.5	373:14	2
297978	297979	0.3333333333333333	378:9	3
298047	298048	0.16666666666666666	234:153	6
298086	298087	0.25	188:199	4
298113	298114	0.5	352:35	2
298131	298132	0.3333333333333333	199:188	3
298155	298156	0.5	163:224	2
298219	298220	0.5	163:224	2
298247	298248	0.5	362:25	2
298275	298276	0.5	346:41	2
298284	298285	0.5	352:35	2
298330	298331	0.5	362:25	2
298362	298363	0.5	382:5	2
298413	298414	0.25	235:152	4
298506	298507	0.25	321:66	4
298596	298597	0.5	358:29	2
298632	298633	0.5	381:6	2
298641	298642	0.5	362:25	2
298659	298660	0.3333333333333333	355:32	3
298680	298681	0.16666666666666666	303:84	6
298687	298688	0.3333333333333333	358:29	3
298750	298751	0.3333333333333333	368:19	3
298768	298769	0.5	368:19	2
298776	298777	0.25	325:62	4
298895	298896	0.5	379:8	2
298901	298902	0.2	278:109	5
298937	298938	0.3333333333333333	364:23	3
298963	298964	0.3333333333333333	380:7	3
298984	298985	0.25	332:55	4
298992	298993	0.25	206:181	4
298998	298999	0.5	382:5	2
298999	299000	0.3333333333333333	353:34	3
299000	299001	0.2	272:115	5
299008	299009	0.5	348:39	2
299010	299011	0.5	385:2	2
299014	299015	0.25	171:216	4
299031	299032	0.5	163:224	2
299041	299042	0.3333333333333333	359:28	3
299064	299065	0.5	352:35	2
299069	299070	0.5	352:35	2
299147	299148	0.25	214:173	4
299159	299160	0.5	373:14	2
299174	299175	0.5	373:14	2
299201	299202	0.25	217:170	4
299219	299220	0.5	342:45	2
299258	299259	0.3333333333333333	365:22	3
299276	299277	0.5	163:224	2
299282	299283	0.5	163:224	2
299306	299307	0.5	373:14	2
299354	299355	0.2	339:48	5
299369	299370	0.5	352:35	2
299379	299380	0.25	329:58	4
299391	299392	0.25	202:185	4
299474	299475	0.16666666666666666	284:103	6
299488	299489	0.3333333333333333	331:56	3
299525	299526	0.5	352:35	2
299645	299646	0.5	368:19	2
299659	299660	0.2	190:197	5
299672	299673	0.5	374:13	2
299693	299694	0.3333333333333333	335:52	3
299712	299713	0.3333333333333333	330:57	3
299729	299730	0.3333333333333333	164:223	3
299895	299896	0.5	364:23	2
299901	299902	0.5	380:7	2
299970	299971	0.2	341:46	5
299982	299983	0.2	330:57	5
299992	299993	0.2	320:67	5
300024	300025	0.125	300:87	8
300036	300037	0.16666666666666666	226:161	6
300069	300070	0.125	328:59	8
300087	300088	0.2	193:194	5
300093	300094	0.16666666666666666	194:193	6
300105	300106	0.3333333333333333	362:25	3
300115	300116	0.5	364:23	2
300252	300253	0.5	380:7	2
300306	300307	0.2	354:33	5
300345	300346	0.2	363:24	5
300357	300358	0.5	163:224	2
300383	300384	0.2	341:46	5
300464	300465	0.5	371:16	2
300633	300634	0.5	362:25	2
300708	300709	0.2	304:83	5
300717	300718	0.5	371:16	2
300723	300724	0.16666666666666666	306:81	6
300785	300786	0.5	372:15	2
300939	300940	0.5	351:36	2
300942	300943	0.2	210:177	5
301033	301034	0.2	182:205	5
301047	301048	0.2	182:205	5
301068	301069	0.25	337:50	4
301163	301164	0.5	378:9	2
301188	301189	0.5	371:16	2
301223	301224	0.16666666666666666	270:117	6
301231	301232	0.25	263:124	4
301239	301240	0.25	263:124	4
301260	301261	0.16666666666666666	291:96	6
301287	301288	0.14285714285714285	279:108	7
301302	301303	0.16666666666666666	273:114	6
301344	301345	0.5	163:224	2
301386	301387	0.3333333333333333	299:88	3
301410	301411	0.125	271:116	8
301518	301519	0.25	202:185	4
301536	301537	0.16666666666666666	218:169	6
301566	301567	0.25	358:29	4
301590	301591	0.3333333333333333	362:25	3
301597	301598	0.3333333333333333	362:25	3
301602	301603	0.3333333333333333	362:25	3
301613	301614	0.5	366:21	2
301632	301633	0.3333333333333333	314:73	3
301677	301678	0.14285714285714285	221:166	7
301692	301693	0.16666666666666666	259:128	6
301764	301765	0.25	276:111	4
301773	301774	0.125	291:96	8
301824	301825	0.5	163:224	2
301836	301837	0.2	183:204	5
301845	301846	0.5	163:224	2
301857	301858	0.5	163:224	2
301863	301864	0.14285714285714285	232:155	7
301966	301967	0.25	378:9	4
301999	302000	0.5	163:224	2
302007	302008	0.3333333333333333	162:225	3
302037	302038	0.3333333333333333	371:16	3
302103	302104	0.3333333333333333	381:6	3
302121	302122	0.3333333333333333	196:191	3
302139	302140	0.25	376:11	4
302145	302146	0.25	376:11	4
302151	302152	0.25	376:11	4
