Locus	nsub	kb	enrich	xvBF	ELAMBDA	SDLAMBDA
SAUSA300_0865	0	1.332	0	0.00445904482648984	0.140351275488977	0.00770277694632828
SAUSA300_0866	0	0.576	0	0.00192793063752106	0.140306434243877	0.00770031596328581
SAUSA300_0867	1	0.525	13.2626050420168	-0.0218922402491444	0.139880809637569	0.00768854464419534
SAUSA300_0868	0	0.468	0	0.00156640825343857	0.140300030690633	0.00769996452264356
SAUSA300_0869	0	3.477	0	0.0116449412585098	0.140478659796894	0.00770976806847553
SAUSA300_0870	0	3.654	0	0.0122381917003622	0.140489181557605	0.00771034552511394
SAUSA300_0871	1	0.903	7.71081688489349	-0.0206267731455227	0.139903158193256	0.00768977303191192
SAUSA300_0872	0	0.39	0	0.00130531891363717	0.140295406265684	0.00769971072435241
SAUSA300_0873	0	1.317	0	0.00440881651911695	0.140350385503035	0.00770272810200505
SAUSA300_0874	0	0.825	0	0.00276150283161769	0.140321200219288	0.00770112635146943
SAUSA300_0875	0	0.267	0	0.000893618419922859	0.140288114522636	0.0076993105379612
SAUSA300_0876	0	1.815	0	0.00607656487181885	0.140379939070891	0.00770435006475717
SAUSA300_0877	0	2.61	0	0.0087396548938159	0.140427143761662	0.0077069407587326
SAUSA300_0878	0	0.87	0	0.00291215767492758	0.140323869100708	0.00770127282536363
SAUSA300_0879	0	1.146	0	0.00383623611060102	0.140340240460984	0.00770217132048596
SAUSA300_0880	0	0.642	0	0.00214886902585931	0.140310347814193	0.0077005307483609
SAUSA300_0881	0	1.119	0	0.00374583242273729	0.140338638746259	0.00770208341497367
SAUSA300_0882	0	0.516	0	0.00172708285253975	0.140302876642161	0.00770012071452417
SAUSA300_0883	0	0.435	0	0.00145594633931978	0.140298074165928	0.00769985714440188
SAUSA300_0884	0	0.186	0	0.000622510149241862	0.140283313056918	0.00769904702329862
SAUSA300_0885	0	0.942	0	0.00315321132575264	0.140328139522106	0.00770150719518606
SAUSA300_0886	0	1.245	0	0.00416772503695029	0.14034611372761	0.0077024936578703
SAUSA300_0887	0	0.927	0	0.00310299121565549	0.140327249829543	0.0077014583669626
SAUSA300_0888	0	1.071	0	0.0035851172783623	0.140335791343805	0.00770192714345804
SAUSA300_0889	0	1.083	0	0.00362529576204906	0.140336503183563	0.0077019662107425
SAUSA300_0890	0	0.942	0	0.00315321132575264	0.140328139522106	0.00770150719518606
SAUSA300_0891	3	1.656	12.6138906649616	-0.065618920038105	0.13910209379068	0.00766894667812002
SAUSA300_0892	0	1.716	0	0.00574499685035335	0.140374062972874	0.00770402757198173
SAUSA300_0893	0	0.987	0	0.00330387354506456	0.140330808667406	0.00770165368356824
SAUSA300_0894	0	0.981	0	0.00328378508538663	0.140330452775516	0.0077016341514615
SAUSA300_0895	0	0.963	0	0.00322352000830506	0.140329385110594	0.00770157555573737
SAUSA300_0896	0	0.882	0	0.00295233277893203	0.140324580819569	0.0077013118860106
SAUSA300_0897	0	0.99	0	0.00331391779263868	0.140330986614097	0.00770166344965856
SAUSA300_0898	0	0.396	0	0.00132540240747403	0.14029576197983	0.00769973024670369
SAUSA300_0899	0	0.72	0	0.00240998589515584	0.140314973224201	0.00770078460071478
SAUSA300_0900	0	0.258	0	0.000863494823988731	0.140287581010176	0.00769928125766427
SAUSA300_0901	0	0.702	0	0.00234972739917794	0.140313905794823	0.00770072601791619
SAUSA300_0902	0	1.809	0	0.00605646944995897	0.140379582929721	0.00770433051897241
SAUSA300_0903	0	0.807	0	0.00270124168810071	0.140320132695189	0.00770106776347123
SAUSA300_0904	0	0.366	0	0.00122498544760674	0.140293983427004	0.00769963263593689
SAUSA300_0905	0	0.594	0	0.00198818595663397	0.140307501559603	0.00770037453984512
SAUSA300_0906	0	0.348	0	0.00116473587650034	0.140292916316946	0.00769957407066329
SAUSA300_0907	0	0.636	0	0.00212878346474099	0.140309992026024	0.00770051122194856
SAUSA300_0908	0	0.81	0	0.00271128517988473	0.140320310614718	0.00770107752807649
SAUSA300_0909	0	0.855	0	0.00286193907913912	0.140322979462309	0.00770122400011432
SAUSA300_0910	0	1.386	0	0.00463986933982596	0.140354479531874	0.00770295279102643
SAUSA300_0911	2	1.845	7.54782400765184	-0.0411931069074853	0.139536046792935	0.00768120657239808
SAUSA300_0912	0	0.771	0	0.00258072076348981	0.140317997695692	0.00770095059014993
SAUSA300_0913	0	1.086	0	0.00363534041525782	0.140336681144633	0.00770197597762534
SAUSA300_0914	0	1.569	0	0.00525269392392147	0.140365338765135	0.00770354876887784
SAUSA300_0915	0	0.759	0	0.00254054752576849	0.140317286043605	0.00770091153316796
SAUSA300_0916	0	0.51	0	0.00170699835098276	0.140302520891887	0.00770010119019269
SAUSA300_0917	0	1.209	0	0.00404718201980359	0.140343977937392	0.00770237644115422
SAUSA300_0918	1	1.176	5.92080582232893	-0.0197127001838453	0.139919303258534	0.0076906604449574
SAUSA300_0919	1	1.482	4.69829125982377	-0.0186880107430625	0.139937404354901	0.00769165537119342
SAUSA300_0920	0	0.252	0	0.000843412490667106	0.140287225337492	0.0076992617375892
SAUSA300_0921	0	1.563	0	0.00523260057116204	0.140364982698038	0.00770352922715826
SAUSA300_0922	0	0.804	0	0.00269119820904962	0.140319954776053	0.00770105799889134
SAUSA300_0923	0	2.31	0	0.00773461112430596	0.140409326941752	0.00770596293370482
SAUSA300_0924	0	1.359	0	0.00454945657247663	0.140352877492142	0.00770286486767352
SAUSA300_0925	0	1.512	0	0.0050618091022443	0.140361956200814	0.00770336312654347
SAUSA300_0926	0	0.089	0	0.000297861717172054	0.140277563586081	0.00769873148009012
SAUSA300_0927	0	0.075	0	0.000251006330017844	0.140276733804449	0.00769868593990744
SAUSA300_0928	1	0.531	13.1127450980392	-0.021872155033634	0.139881164320745	0.00768856413934831
SAUSA300_0929	1	0.219	31.7939161966156	-0.0229165194205052	0.139862723178488	0.00768755052249677
SAUSA300_0930	0	0.987	0	0.00330387354506456	0.140330808667406	0.00770165368356824
SAUSA300_0931	0	0.177	0	0.000592387575579778	0.140282779581036	0.00769901774500564
SAUSA300_0932	0	0.603	0	0.00201831378626594	0.140308035223534	0.00770040382845854
SAUSA300_0933	0	0.108	0	0.000361451609478536	0.140278689733969	0.00769879328548518
SAUSA300_0934	0	1.965	0	0.0065789668456091	0.140388843187111	0.00770483874162212
SAUSA300_0935	0	0.321	0	0.0010743623693088	0.140291315682345	0.00769948622442537
SAUSA300_0936	0	0.642	0	0.00214886902585931	0.140310347814193	0.0077005307483609
SAUSA300_0937	0	0.291	0	0.000973948559021665	0.140289537242245	0.00769938861984458
SAUSA300_0938	0	0.288	0	0.000963907248205942	0.140289359400661	0.00769937885952252
SAUSA300_0939	0	1.482	0	0.00496134523609726	0.140360175969296	0.00770326542364601
SAUSA300_0940	0	0.357	0	0.00119486060384588	0.140293449869953	0.00769960335318875
SAUSA300_0941	0	0.864	0	0.00289207019841342	0.140323513244002	0.00770125329519009
SAUSA300_0942	0	0.291	0	0.000973948559021665	0.140289537242245	0.00769938861984458
SAUSA300_0943	0	0.498	0	0.00166682950066388	0.140301809396765	0.00770006214182595
SAUSA300_0944	0	0.939	0	0.00314316727826736	0.14032796158267	0.00770149742949127
SAUSA300_0945	0	1.212	0	0.00405722720233825	0.140344155917464	0.00770238620907704
SAUSA300_0946	0	1.674	0	0.0056043357803901	0.140371570231455	0.00770389076502165
SAUSA300_0947	0	0.804	0	0.00269119820904962	0.140319954776053	0.00770105799889134
SAUSA300_0948	0	0.822	0	0.00275145927616904	0.140321022297489	0.00770111658674054
SAUSA300_0949	0	0.33	0	0.00110448675832231	0.140291849223123	0.00769951550628159
SAUSA300_0950	0	1.182	0	0.00395677594906374	0.140342376137385	0.00770228853095879
SAUSA300_0951	0	1.011	0	0.00338422788854587	0.140332232253126	0.00770173181298452
SAUSA300_0952	0	1.155	0	0.00386637089968644	0.140340774373958	0.00770220062277053
SAUSA300_0953	0	1.011	0	0.00338422788854587	0.140332232253126	0.00770173181298452
SAUSA300_0954	0	0.42	0	0.00140573688395307	0.140297184854567	0.00769980833709913
SAUSA300_0955	1	3.771	1.84642472740886	-0.0110187664649857	0.140072956348086	0.0076991059825661
SAUSA300_0956	1	0.435	16.0065922920892	-0.0221935124409356	0.139875489605179	0.00768825222877159
SAUSA300_0957	0	0.471	0	0.00157645032186338	0.140300208559211	0.00769997428445049
SAUSA300_0958	0	1.218	0	0.00407731760378738	0.140344511878845	0.00770240574499898
SAUSA300_0959	0	1.194	0	0.00399695629812413	0.140343088043975	0.00770232760190927
SAUSA300_0960	0	0.279	0	0.000933783387608855	0.140288825878787	0.00769934957870505
SAUSA300_0961	0	0.606	0	0.00202835642130594	0.140308213112411	0.00770041359138027
SAUSA300_0962	0	1.989	0	0.00665935408915175	0.140390267950562	0.0077049169356728
SAUSA300_0963	0	1.101	0	0.0036855638650195	0.140337570956785	0.00770202481241142
SAUSA300_0964	0	0.318	0	0.00106432093116382	0.140291137836291	0.00769947646385517
SAUSA300_0965	0	0.861	0	0.00288202647925573	0.140323335316291	0.00770124353013923
SAUSA300_0966	0	0.42	0	0.00140573688395307	0.140297184854567	0.00769980833709913
SAUSA300_0967	0	1.125	0	0.00376592204293047	0.140338994679722	0.00770210294935851
SAUSA300_0968	1	0.705	9.87640801001252	-0.0212896618295417	0.13989145091637	0.00768912954177852
SAUSA300_0969	0	0.264	0	0.000883577209151554	0.140287936684676	0.00769930077783828
SAUSA300_0970	0	0.672	0	0.00224929758178405	0.140312126781964	0.00770062838190053
SAUSA300_0971	0	2.19	0	0.00733262896437736	0.140402201479592	0.00770557187316461
SAUSA300_0972	2	1.485	9.37759952465835	-0.0423988288221153	0.139514809689234	0.00768003750831805
SAUSA300_0973	0	1.029	0	0.00344449417525539	0.140333299961396	0.00770179041108621
SAUSA300_0974	0	0.567	0	0.00189780314894961	0.140305900592093	0.00770028667534066
SAUSA300_0975	0	1.479	0	0.0049512989194227	0.140359997948591	0.00770325565349256
SAUSA300_0976	0	1.248	0	0.00417777036955158	0.140346291713058	0.00770250342609074
SAUSA300_0977	0	0.807	0	0.00270124168810071	0.140320132695189	0.00770106776347123
SAUSA300_0978	2	1.401	9.93985388587983	-0.042680137793468	0.13950985529521	0.00767976477790216
SAUSA300_0979	0	0.576	0	0.00192793063752106	0.140306434243877	0.00770031596328581
SAUSA300_0980	0	1.296	0	0.00433849741921222	0.140349139541678	0.00770265972099145
SAUSA300_0981	0	1.173	0	0.0039266408189178	0.140341842212201	0.00770225922800652
SAUSA300_0982	1	0.543	12.8229606759831	-0.0218319844498183	0.139881873692569	0.00768860312994931
SAUSA300_0983	0	0.267	0	0.000893618419922859	0.140288114522636	0.0076993105379612
SAUSA300_0984	0	1.719	0	0.00575504416474359	0.140374241029204	0.00770403734409361
SAUSA300_0985	0	0.234	0	0.000783165792654472	0.140286158330276	0.00769920317795823
SAUSA300_0986	2	1.362	10.2244752526561	-0.0428107421676032	0.139507555160435	0.00767963815965023
SAUSA300_0987	0	1.02	0	0.00341436097505721	0.140332766105237	0.00770176111192327
SAUSA300_0988	0	0.663	0	0.00221916888358464	0.140311593086856	0.00770059909157873
SAUSA300_0989	0	1.698	0	0.00568471323231279	0.14037299464425	0.00770396893983283
SAUSA300_0990	0	0.219	0	0.000732960557343176	0.140285269169925	0.00769915437894678
SAUSA300_0991	1	0.552	12.6138906649616	-0.0218018563791702	0.139882405726192	0.00768863237316001
SAUSA300_0992	0	0.627	0	0.00209865521946995	0.140309458347241	0.00770048193251918
SAUSA300_0993	0	1.113	0	0.00372574285347582	0.140338282814645	0.00770206388068704
SAUSA300_0994	0	0.978	0	0.0032737408732828	0.140330274830227	0.00770162438544476
SAUSA300_0995	0	1.293	0	0.0043284518837936	0.140348961549013	0.00770264995237371
SAUSA300_0996	1	1.407	4.94873322463314	-0.0189391722578875	0.139932967378415	0.00769141149291039
SAUSA300_0997	0	0.276	0	0.000923742126815341	0.140288648039112	0.0076993398184824
SAUSA300_0998	0	0.54	0	0.0018074213617183	0.140304299661176	0.00770019881284053
SAUSA300_0999	1	1.095	6.35878323932313	-0.0199839195411187	0.139914512575677	0.00769039712521152
SAUSA300_1000	0	0.798	0	0.00267111128641773	0.140319598939202	0.00770103846980699
SAUSA300_1001	0	0.81	0	0.00271128517988473	0.140320310614718	0.00770107752807649
SAUSA300_1002	0	1.074	0	0.00359516188063935	0.140335969303057	0.00770193691024191
SAUSA300_1003	1	1.02	6.82634083044983	-0.0202350403778837	0.139910077050677	0.00769015332671041
SAUSA300_1004	0	0.42	0	0.00140573688395307	0.140297184854567	0.00769980833709913
SAUSA300_1005	0	1.353	0	0.00452936498504641	0.140352521488256	0.00770284532942392
SAUSA300_1006	0	0.615	0	0.00205848440191403	0.14030874678178	0.00770044288029027
SAUSA300_1007	0	0.828	0	0.00277154639888977	0.140321378141602	0.00770113611622228
SAUSA300_1008	0	0.192	0	0.000642591928681213	0.140283668709799	0.00769906654228515
SAUSA300_1009	0	1.848	0	0.00618709059972389	0.140381897879542	0.00770445756834847
SAUSA300_1010	0	0.168	0	0.000562265114695037	0.140282246109191	0.00769898846693437
SAUSA300_1011	0	0.483	0	0.00161661871925389	0.140300920038049	0.00770001333192506
SAUSA300_1012	0	0.276	0	0.000923742126815341	0.140288648039112	0.0076993398184824
SAUSA300_1013	0	1.227	0	0.00410745330145801	0.140345045824393	0.00770243504906618
SAUSA300_1014	1	3.453	2.01646905504165	-0.0120846582985905	0.140054109042317	0.00769807004095212
SAUSA300_1015	0	1.071	0	0.0035851172783623	0.140335791343805	0.00770192714345804
SAUSA300_1016	0	0.912	0	0.00305277142206251	0.140326360148261	0.00770140953936018
SAUSA300_1017	0	0.462	0	0.00154632415569722	0.140299674954804	0.00769994499910492
SAUSA300_1018	0	1.038	0	0.0034746274900499	0.140333833821609	0.00770181971047199
SAUSA300_1019	0	0.435	0	0.00145594633931978	0.140298074165928	0.00769985714440188
SAUSA300_1020	0	0.927	0	0.00310299121565549	0.140327249829543	0.0077014583669626
SAUSA300_1021	0	0.255	0	0.000853453651416203	0.140287403173638	0.00769927149761347
SAUSA300_1022	0	0.39	0	0.00130531891363717	0.140295406265684	0.00769971072435241
SAUSA300_1023	0	0.543	0	0.00181746373300484	0.140304477540601	0.00770020857524151
SAUSA300_1024	0	0.483	0	0.00161661871925389	0.140300920038049	0.00770001333192506
SAUSA300_1025	0	1.14	0	0.00381614631396587	0.140339884521174	0.00770215178575414
SAUSA300_1026	0	0.558	0	0.0018676757731555	0.140305366944404	0.00770025738761783
SAUSA300_1027	0	0.174	0	0.000582346742248774	0.140282601756635	0.00769900798562451
SAUSA300_1028	0	1.938	0	0.00648853216216594	0.140387240362833	0.00770475077521128
SAUSA300_1029	0	1.053	0	0.00352484993209146	0.140334723597628	0.00770186854327655
SAUSA300_1030	0	0.684	0	0.00228946935703789	0.140312838381697	0.00770066743600996
SAUSA300_1031	0	1.077	0	0.00360520649473983	0.140336147262798	0.00770194667705118
SAUSA300_1032	0	0.849	0	0.00284185172813523	0.140322623610082	0.00770120447018623
SAUSA300_1033	0	0.966	0	0.00323356415492526	0.140329563053663	0.00770158532162945
SAUSA300_1034	0	0.735	0	0.00246020165604932	0.1403158627611	0.00770083342039406
SAUSA300_1035	0	0.324	0	0.00108440382018671	0.140291493528821	0.00769949598501944
SAUSA300_1036	0	0.741	0	0.00248028804662681	0.140316218579054	0.00770085294843927
SAUSA300_1037	0	1.059	0	0.00354493899658337	0.14033507951124	0.00770188807657203
SAUSA300_1038	0	2.403	0	0.0080461611910323	0.140414849672362	0.00770626603292502
SAUSA300_1039	1	0.939	7.41519451230972	-0.0205062420291142	0.139905286999609	0.00768989004169054
SAUSA300_1040	0	0.267	0	0.000893618419922859	0.140288114522636	0.0076993105379612
SAUSA300_1041	0	0.522	0	0.00174716740320946	0.140303232394201	0.00770014023895506
SAUSA300_1042	1	1.713	4.06472133511899	-0.0179143837367519	0.139951072010634	0.00769240661349321
SAUSA300_1043	0	2.349	0	0.00786525967441776	0.140411642872629	0.00770609003692672
SAUSA300_1044	0	0.315	0	0.00105427950757075	0.140290959990724	0.00769946670331113
SAUSA300_1045	0	1.782	0	0.00596604067095541	0.140377980316916	0.00770424256416498
SAUSA300_1046	0	0.615	0	0.00205848440191403	0.14030874678178	0.00770044288029027
SAUSA300_1047	0	1.767	0	0.00591580290301863	0.140377089992234	0.00770419370125218
SAUSA300_1048	0	0.816	0	0.00273137220347053	0.140320666455199	0.00770109705735844
SAUSA300_1049	0	0.801	0	0.00268115474091246	0.140319776857432	0.00770104823433723
SAUSA300_1050	0	0.588	0	0.0019681007993313	0.1403071457859	0.00770035501422583
SAUSA300_1051	0	0.504	0	0.00168691390035747	0.140302165143417	0.00770008166596052
SAUSA300_1052	0	0.33	0	0.00110448675832231	0.140291849223123	0.00769951550628159
SAUSA300_1053	0	0.402	0	0.00134548595042361	0.140296117695844	0.0076997497691544
SAUSA300_1054	0	0.507	0	0.0016969561197584	0.140302343017455	0.00770009142806368
SAUSA300_1055	0	0.498	0	0.00166682950066388	0.140301809396765	0.00770006214182595
SAUSA300_1056	0	0.351	0	0.00117477744015559	0.140293094167497	0.00769958383148122
SAUSA300_1057	0	0.234	0	0.000783165792654472	0.140286158330276	0.00769920317795823
SAUSA300_1058	0	0.96	0	0.00321347587259879	0.140329207168019	0.00770156578987
SAUSA300_1059	0	0.717	0	0.00239994278081213	0.140314795318172	0.0077007748368528
SAUSA300_1060	0	0.726	0	0.00243007216113256	0.140315329037615	0.00770080412851159
SAUSA300_1061	1	0.726	9.5907267865824	-0.0212193580564417	0.139892692504401	0.00768919778562607
SAUSA300_1062	0	1.002	0	0.00335409491390237	0.14033169840513	0.00770170251426645
SAUSA300_1063	1	0.933	7.46288065065254	-0.0205263306743291	0.139904932194005	0.00768987053981255
SAUSA300_1064	1	1.557	4.47197665193245	-0.0184368413447373	0.139941841612803	0.00769189926494467
SAUSA300_1065	0	0.948	0	0.00317329945619349	0.140328495402251	0.00770152672664742
SAUSA300_1066	0	0.074	0	0.00024765952684902	0.140276674534722	0.00769868268705838
SAUSA300_1067	0	0.135	0	0.000451817063094495	0.140280290080517	0.00769888111591359
SAUSA300_1068	0	0.135	0	0.000451817063094495	0.140280290080517	0.00769888111591359
SAUSA300_1069	0	0.696	0	0.00232964133510905	0.140313549988624	0.0077007064905154
SAUSA300_1070	0	0.441	0	0.00147603021059695	0.140298429893624	0.00769987666749634
SAUSA300_1071	0	1.614	0	0.00540339568442505	0.140368009325808	0.00770369533493639
SAUSA300_1072	0	0.432	0	0.00144590442278059	0.140297896302777	0.00769984738289278
SAUSA300_1073	0	0.915	0	0.00306281535495145	0.140326538083622	0.00770141930483057
SAUSA300_1074	0	0.402	0	0.00134548595042361	0.140296117695844	0.0076997497691544
SAUSA300_1075	2	2.235	6.23075404658508	-0.0398867030880865	0.139559060952484	0.00768247346018863
SAUSA300_1076	0	0.966	0	0.00323356415492526	0.140329563053663	0.00770158532162945
SAUSA300_1077	0	1.35	0	0.0045193192095212	0.140352343487006	0.00770283556033563
SAUSA300_1078	0	1.32	0	0.00441886215548948	0.140350563499333	0.00770273787081992
SAUSA300_1079	0	1.413	0	0.00473028313126633	0.14035608160816	0.00770304071638588
SAUSA300_1080	0	1.173	0	0.0039266408189178	0.140341842212201	0.00770225922800652
SAUSA300_1081	0	0.666	0	0.00222921176964519	0.140311770984825	0.00770060885499438
SAUSA300_1082	0	0.669	0	0.00223925467025765	0.140311948883147	0.00770061861843534
SAUSA300_1083	0	0.564	0	0.00188776067761864	0.140305722709106	0.00770027691274061
SAUSA300_1084	1	0.291	23.9273802304427	-0.0226755243529624	0.139866978395111	0.00768778441035656
SAUSA300_1085	1	0.807	8.62808878198119	-0.0209481805786709	0.139897481693118	0.0076894610232447
SAUSA300_1086	0	0.618	0	0.00206852708788574	0.140308924672433	0.00770045264331139
SAUSA300_1087	0	2.754	0	0.00922212075101925	0.140435697441426	0.00770741020289668
SAUSA300_1088	0	0.798	0	0.00267111128641773	0.140319598939202	0.00770103846980699
SAUSA300_1089	0	0.492	0	0.00164674515008301	0.14030145365198	0.00770004261779256
SAUSA300_1090	0	0.918	0	0.00307285930148282	0.140326716019428	0.00770142907032664
SAUSA300_1091	0	0.528	0	0.00176725200572037	0.140303588148067	0.00770015976348374
SAUSA300_1092	0	1.308	0	0.00437867968639694	0.140349851516914	0.00770269879570703
