			Database Name	ODA											
THP1 (Cas9)	agrA	1	2	8	1	3	44	556	830	[541,815,602,871]	208	0.330043	5	208	1288.14
THP1 (Cas9)	agrA	1	2	8	1	3	45	1318	857	[1306,843,1332,878]	93	0.328627	3	93	924.591
THP1 (Cas9)	agrA	1	2	8	1	3	46	1174	917	[1144,905,1196,929]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	3	47	786	941	[767,921,806,960]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	3	48	595	947	[579,922,612,961]	83	0.421216	2	83	1045.75
THP1 (Cas9)	agrA	1	2	8	1	3	49	1268	1000	[1252,967,1282,1022]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	3	50	1069	1009	[1057,997,1084,1022]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	3	51	1204	586	[1177,569,1228,603]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	4	1	661	9	[632,1,675,18]	62	0.358386	2	62	956.742
THP1 (Cas9)	agrA	1	2	8	1	4	2	850	155	[820,144,865,171]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	4	3	352	178	[338,160,366,195]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	4	4	610	218	[595,204,624,240]	96	0.337139	3	96	877.76
THP1 (Cas9)	agrA	1	2	8	1	4	5	249	355	[235,340,263,375]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	4	6	271	527	[261,517,290,537]	88	0.357508	2	88	1240.32
THP1 (Cas9)	agrA	1	2	8	1	4	7	96	602	[84,591,127,627]	118	0.307251	2	118	978.119
THP1 (Cas9)	agrA	1	2	8	1	4	8	930	710	[917,697,944,727]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	4	9	292	760	[270,745,305,796]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	4	10	244	782	[214,771,271,806]	121	0.34924	4	121	1030.29
THP1 (Cas9)	agrA	1	2	8	1	4	11	1002	857	[987,844,1016,875]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	4	12	615	992	[600,972,648,1009]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	4	13	473	1011	[462,1000,486,1022]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	4	14	1271	412	[1254,396,1287,429]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	5	1	244	9	[233,1,259,25]	76	0.352493	2	76	773.145
THP1 (Cas9)	agrA	1	2	8	1	5	2	165	28	[152,16,178,44]	57	0.35136	2	57	721.351
THP1 (Cas9)	agrA	1	2	8	1	5	3	1105	53	[1093,41,1119,71]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	5	4	176	66	[159,50,192,86]	58	0.312308	2	58	1226.12
THP1 (Cas9)	agrA	1	2	8	1	5	5	1338	106	[1322,90,1354,123]	78	0.359183	3	78	1103.73
THP1 (Cas9)	agrA	1	2	8	1	5	6	267	182	[250,167,285,213]	94	0.3903	3	94	881.564
THP1 (Cas9)	agrA	1	2	8	1	5	7	503	210	[491,189,513,232]	26	0.331125	1	26	1047
THP1 (Cas9)	agrA	1	2	8	1	5	8	954	221	[941,208,969,235]	50	0.369538	2	50	1003.72
THP1 (Cas9)	agrA	1	2	8	1	5	9	266	231	[249,208,281,247]	20	0.30162	1	20	981.55
THP1 (Cas9)	agrA	1	2	8	1	5	10	599	248	[572,228,627,275]	43	0.317932	1	43	784.93
THP1 (Cas9)	agrA	1	2	8	1	5	11	529	277	[457,256,569,303]	116	0.396773	4	116	848.5
THP1 (Cas9)	agrA	1	2	8	1	5	12	119	317	[101,303,136,332]	52	0.313418	2	52	1242.08
THP1 (Cas9)	agrA	1	2	8	1	5	13	91	365	[79,353,110,378]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	5	14	36	385	[15,364,58,409]	29	0.316764	1	29	1022.55
THP1 (Cas9)	agrA	1	2	8	1	5	15	125	422	[111,408,139,438]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	5	16	443	437	[423,417,465,457]	75	0.312455	3	75	944.653
THP1 (Cas9)	agrA	1	2	8	1	5	17	406	450	[392,436,420,465]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	5	18	823	469	[811,457,838,483]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	5	19	142	505	[125,489,159,526]	67	0.299147	2	67	1089.21
THP1 (Cas9)	agrA	1	2	8	1	5	20	1165	566	[1145,543,1237,586]	115	0.349892	3	115	1065.1
THP1 (Cas9)	agrA	1	2	8	1	5	21	180	575	[169,561,193,622]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	5	22	614	581	[600,567,624,602]	29	0.293783	1	29	811.241
THP1 (Cas9)	agrA	1	2	8	1	5	23	893	673	[875,655,911,692]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	5	24	79	748	[63,733,97,768]	55	0.35405	1	55	976.764
THP1 (Cas9)	agrA	1	2	8	1	5	25	937	748	[912,734,987,780]	44	0.38606	2	44	870.705
THP1 (Cas9)	agrA	1	2	8	1	5	26	549	760	[535,745,569,775]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	5	27	1343	814	[1332,789,1355,829]	62	0.399749	2	62	2107.29
THP1 (Cas9)	agrA	1	2	8	1	5	28	699	880	[671,862,718,898]	198	0.39023	5	198	929.348
THP1 (Cas9)	agrA	1	2	8	1	5	29	766	898	[748,880,786,917]	80	0.339997	3	80	788.313
THP1 (Cas9)	agrA	1	2	8	1	5	30	485	916	[473,903,499,929]	33	0.374053	1	33	981.667
THP1 (Cas9)	agrA	1	2	8	1	5	31	1054	923	[1036,907,1094,938]	50	0.368163	2	50	1104.14
THP1 (Cas9)	agrA	1	2	8	1	5	32	61	943	[47,929,77,961]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	5	33	1098	974	[1083,961,1111,993]	53	0.394016	2	53	1215.23
THP1 (Cas9)	agrA	1	2	8	1	5	34	341	298	[314,262,359,328]	45	0.372939	2	45	802.467
THP1 (Cas9)	agrA	1	2	8	1	5	35	748	460	[736,427,760,488]	25	0.380022	1	25	1128.96
THP1 (Cas9)	agrA	1	2	8	1	5	36	261	540	[241,520,281,559]	27	0.360366	1	27	1024.56
THP1 (Cas9)	agrA	1	2	8	1	5	37	316	608	[302,587,333,661]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	5	38	79	881	[61,863,97,902]	150	0.318253	5	150	716.713
THP1 (Cas9)	agrA	1	2	8	1	6	1	210	14	[193,1,227,33]	43	0.301047	1	43	777.395
THP1 (Cas9)	agrA	1	2	8	1	6	2	1315	61	[1299,45,1335,77]	26	0.308633	1	26	797.885
THP1 (Cas9)	agrA	1	2	8	1	6	3	284	82	[253,47,330,124]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	6	4	1325	124	[1307,104,1343,141]	62	0.36383	2	62	735.758
THP1 (Cas9)	agrA	1	2	8	1	6	5	1237	170	[1224,156,1251,190]	45	0.348623	2	45	903.511
THP1 (Cas9)	agrA	1	2	8	1	6	6	554	202	[535,183,574,223]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	6	7	1174	226	[1159,201,1189,248]	157	0.319083	4	157	1186.49
THP1 (Cas9)	agrA	1	2	8	1	6	8	680	217	[644,202,733,236]	160	0.341946	4	160	942.45
THP1 (Cas9)	agrA	1	2	8	1	6	9	1140	225	[1125,207,1159,240]	35	0.43009	1	35	1070.97
THP1 (Cas9)	agrA	1	2	8	1	6	10	237	249	[215,233,251,282]	80	0.282702	1	80	1185.36
THP1 (Cas9)	agrA	1	2	8	1	6	11	593	283	[582,272,606,297]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	6	12	1105	309	[1083,289,1117,367]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	6	13	1312	348	[1279,296,1358,393]	146	0.342421	6	146	820.87
THP1 (Cas9)	agrA	1	2	8	1	6	14	818	372	[794,348,839,395]	31	0.400636	1	31	1091.94
THP1 (Cas9)	agrA	1	2	8	1	6	15	661	372	[644,355,684,389]	80	0.319078	3	80	1106.15
THP1 (Cas9)	agrA	1	2	8	1	6	16	972	449	[926,397,1004,500]	58	0.411976	2	58	682.259
THP1 (Cas9)	agrA	1	2	8	1	6	17	399	449	[350,411,420,474]	76	0.339664	3	76	900.447
THP1 (Cas9)	agrA	1	2	8	1	6	18	1256	424	[1240,409,1271,445]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	6	19	492	458	[465,438,515,475]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	6	20	1183	508	[1150,488,1214,528]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	6	21	424	529	[409,513,439,558]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	6	22	295	561	[279,543,310,597]	23	0.29605	1	23	689.913
THP1 (Cas9)	agrA	1	2	8	1	6	23	1238	580	[1211,557,1271,613]	30	0.372372	1	30	734.7
THP1 (Cas9)	agrA	1	2	8	1	6	24	615	582	[592,564,633,600]	43	0.313682	2	43	871.093
THP1 (Cas9)	agrA	1	2	8	1	6	25	421	593	[395,568,447,621]	77	0.282589	2	77	1035.65
THP1 (Cas9)	agrA	1	2	8	1	6	26	263	628	[244,610,288,650]	62	0.322566	2	62	1010.58
THP1 (Cas9)	agrA	1	2	8	1	6	27	243	651	[230,639,257,665]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	6	28	942	696	[924,679,958,713]	54	0.365209	2	54	1098.83
THP1 (Cas9)	agrA	1	2	8	1	6	29	26	706	[7,688,44,748]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	6	30	1228	713	[1179,701,1248,724]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	6	31	936	755	[919,741,970,780]	71	0.380697	2	71	1284.06
THP1 (Cas9)	agrA	1	2	8	1	6	32	1347	768	[1336,757,1358,784]	60	0.427834	2	60	962.85
THP1 (Cas9)	agrA	1	2	8	1	6	33	1299	772	[1284,757,1315,801]	28	0.383343	1	28	1002.68
THP1 (Cas9)	agrA	1	2	8	1	6	34	1196	796	[1176,776,1216,827]	80	0.34695	3	80	742.625
THP1 (Cas9)	agrA	1	2	8	1	6	35	1309	926	[1282,909,1339,947]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	6	36	1261	989	[1235,968,1278,1022]	124	0.335371	4	124	1106.73
THP1 (Cas9)	agrA	1	2	8	1	6	37	1065	13	[1052,1,1088,26]	64	0.280603	1	64	1196.17
THP1 (Cas9)	agrA	1	2	8	1	6	38	936	243	[922,228,956,257]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	6	39	1178	315	[1160,297,1196,333]	60	0.330693	2	60	1004.62
THP1 (Cas9)	agrA	1	2	8	1	6	40	812	701	[788,677,835,729]	55	0.290494	2	55	1065
THP1 (Cas9)	agrA	1	2	8	1	6	41	490	763	[474,746,505,784]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	7	1	1250	14	[1223,1,1285,31]	24	0.345868	1	24	739.167
THP1 (Cas9)	agrA	1	2	8	1	7	2	1228	39	[1211,24,1244,63]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	7	3	1152	46	[1137,30,1168,62]	22	0.287318	1	22	1391.95
THP1 (Cas9)	agrA	1	2	8	1	7	4	847	47	[826,34,892,66]	26	0.37742	1	26	1019
THP1 (Cas9)	agrA	1	2	8	1	7	5	24	137	[13,125,39,156]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	7	6	1082	192	[1029,159,1107,244]	99	0.343933	4	99	838.717
THP1 (Cas9)	agrA	1	2	8	1	7	7	543	261	[521,239,566,281]	26	0.282055	1	26	1148.23
THP1 (Cas9)	agrA	1	2	8	1	7	8	621	312	[609,299,633,326]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	7	9	683	408	[670,389,697,425]	174	0.330831	3	174	1360.57
THP1 (Cas9)	agrA	1	2	8	1	7	10	729	449	[710,431,753,472]	26	0.301249	1	26	1430
THP1 (Cas9)	agrA	1	2	8	1	7	11	173	464	[157,448,193,481]	37	0.418257	1	37	1256.76
THP1 (Cas9)	agrA	1	2	8	1	7	12	799	588	[783,566,815,606]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	7	13	420	722	[387,706,468,776]	85	0.333864	1	85	1001.59
THP1 (Cas9)	agrA	1	2	8	1	7	14	999	954	[987,933,1016,979]	36	0.321657	1	36	1071.89
THP1 (Cas9)	agrA	1	2	8	1	7	15	812	73	[783,57,833,88]	46	0.31231	2	46	826.043
THP1 (Cas9)	agrA	1	2	8	1	7	16	367	206	[346,193,400,220]	44	0.33124	1	44	1044.86
THP1 (Cas9)	agrA	1	2	8	1	8	1	1344	163	[1329,148,1358,178]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	8	2	241	226	[222,205,268,254]	36	0.379339	1	36	842.25
THP1 (Cas9)	agrA	1	2	8	1	8	3	893	223	[875,207,909,241]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	8	4	1196	243	[1171,226,1264,278]	126	0.290231	2	126	1105.11
THP1 (Cas9)	agrA	1	2	8	1	8	5	920	266	[905,251,941,283]	27	0.297442	1	27	720.296
THP1 (Cas9)	agrA	1	2	8	1	8	6	373	285	[359,271,394,302]	22	0.287853	1	22	1239.36
THP1 (Cas9)	agrA	1	2	8	1	8	7	1107	304	[1092,288,1125,320]	49	0.298191	1	49	929.122
THP1 (Cas9)	agrA	1	2	8	1	8	8	174	353	[152,331,199,384]	58	0.332008	1	58	856.414
THP1 (Cas9)	agrA	1	2	8	1	8	9	564	348	[549,340,583,357]	59	0.305405	1	59	1776.42
THP1 (Cas9)	agrA	1	2	8	1	8	10	385	469	[371,453,407,486]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	8	11	594	500	[580,478,611,529]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	8	12	212	495	[198,480,226,515]	26	0.377102	1	26	1257.96
THP1 (Cas9)	agrA	1	2	8	1	8	13	183	518	[162,506,201,534]	79	0.348575	3	79	829.886
THP1 (Cas9)	agrA	1	2	8	1	8	14	720	544	[708,532,762,568]	44	0.338913	1	44	1045.32
THP1 (Cas9)	agrA	1	2	8	1	8	15	767	590	[733,573,791,610]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	8	16	112	654	[94,635,131,677]	45	0.327613	2	45	930.889
THP1 (Cas9)	agrA	1	2	8	1	8	17	907	748	[894,737,947,791]	63	0.329019	2	63	1169.81
THP1 (Cas9)	agrA	1	2	8	1	8	18	756	779	[744,763,769,797]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	8	19	412	803	[398,786,426,825]	48	0.317345	2	48	1001.96
THP1 (Cas9)	agrA	1	2	8	1	8	20	246	811	[233,790,256,821]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	8	21	649	932	[633,917,666,950]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	8	22	43	991	[26,968,62,1009]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	9	1	343	373	[329,359,360,389]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	9	2	28	382	[8,360,64,402]	110	0.337368	3	110	772.364
THP1 (Cas9)	agrA	1	2	8	1	9	3	397	497	[375,467,419,525]	25	0.280023	1	25	1031.24
THP1 (Cas9)	agrA	1	2	8	1	9	4	978	506	[962,494,989,526]	48	0.394551	1	48	1138.65
THP1 (Cas9)	agrA	1	2	8	1	9	5	948	533	[931,519,964,551]	63	0.321591	1	63	953.079
THP1 (Cas9)	agrA	1	2	8	1	9	6	767	619	[749,596,780,682]	59	0.344418	2	59	807.814
THP1 (Cas9)	agrA	1	2	8	1	9	7	1156	616	[1141,602,1170,632]	47	0.326564	2	47	1374.66
THP1 (Cas9)	agrA	1	2	8	1	9	8	917	39	[896,24,937,56]	59	0.402975	2	59	1018.12
THP1 (Cas9)	agrA	1	2	8	1	10	1	8	468	[1,430,33,500]	52	0.351803	2	52	816.154
THP1 (Cas9)	agrA	1	2	8	1	10	2	432	40	[416,25,450,59]	131	0.314435	3	131	1264.51
THP1 (Cas9)	agrA	1	2	8	1	10	3	260	71	[244,51,275,91]	100	0.299448	2	100	964.9
THP1 (Cas9)	agrA	1	2	8	1	10	4	874	175	[854,158,920,206]	114	0.309081	2	114	1951.55
THP1 (Cas9)	agrA	1	2	8	1	10	5	1303	230	[1290,215,1317,248]	42	0.294549	1	42	762.667
THP1 (Cas9)	agrA	1	2	8	1	10	6	648	346	[628,297,677,367]	26	0.295574	1	26	859.423
THP1 (Cas9)	agrA	1	2	8	1	10	7	722	373	[707,359,739,387]	27	0.386973	1	27	747.667
THP1 (Cas9)	agrA	1	2	8	1	10	8	1258	417	[1242,403,1280,435]	27	0.392891	1	27	1092
THP1 (Cas9)	agrA	1	2	8	1	10	9	714	473	[686,420,759,505]	105	0.326966	4	105	929.048
THP1 (Cas9)	agrA	1	2	8	1	10	10	112	450	[98,437,141,464]	65	0.425164	2	65	943.8
THP1 (Cas9)	agrA	1	2	8	1	10	11	938	495	[925,481,954,509]	27	0.294718	1	27	809.667
THP1 (Cas9)	agrA	1	2	8	1	10	12	485	532	[456,508,501,556]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	10	13	749	522	[734,509,762,544]	47	0.378768	2	47	1141.17
THP1 (Cas9)	agrA	1	2	8	1	10	14	631	618	[623,543,640,678]	76	0.330467	2	76	714.289
THP1 (Cas9)	agrA	1	2	8	1	10	15	520	603	[505,590,536,634]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	10	16	1106	729	[1088,711,1124,748]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	10	17	788	737	[772,723,802,754]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	10	18	1027	765	[1010,748,1048,785]	47	0.344447	1	47	1045.7
THP1 (Cas9)	agrA	1	2	8	1	10	19	834	781	[812,768,850,795]	71	0.384774	2	71	1071.85
THP1 (Cas9)	agrA	1	2	8	1	10	20	739	823	[723,806,783,861]	42	0.338891	2	42	1109.48
THP1 (Cas9)	agrA	1	2	8	1	10	21	114	841	[90,816,138,865]	75	0.350517	3	75	725.453
THP1 (Cas9)	agrA	1	2	8	1	10	22	198	908	[182,893,216,929]	60	0.327657	1	60	1724.37
THP1 (Cas9)	agrA	1	2	8	1	10	23	1217	917	[1204,903,1231,931]	81	0.328856	2	81	861.494
THP1 (Cas9)	agrA	1	2	8	1	10	24	881	966	[866,951,899,983]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	10	25	1169	963	[1157,952,1180,981]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	10	26	937	992	[908,981,990,1003]	32	0.376294	1	32	799.75
THP1 (Cas9)	agrA	1	2	8	1	10	27	613	354	[595,340,634,370]	38	0.298552	1	38	1037.66
THP1 (Cas9)	agrA	1	2	8	1	11	1	128	282	[119,264,146,302]	28	0.284943	1	28	576.5
THP1 (Cas9)	agrA	1	2	8	1	11	2	773	828	[750,806,801,852]	33	0.305609	1	33	855.515
THP1 (Cas9)	agrA	1	2	8	1	12	1	1237	272	[1222,256,1254,289]	191	0.359256	6	191	938.524
THP1 (Cas9)	agrA	1	2	8	1	12	2	1143	272	[1124,259,1162,286]	44	0.382951	1	44	1352.05
THP1 (Cas9)	agrA	1	2	8	1	12	3	818	293	[803,277,834,310]	66	0.328009	1	66	1301.09
THP1 (Cas9)	agrA	1	2	8	1	12	4	99	422	[59,383,120,445]	48	0.335777	2	48	818.063
THP1 (Cas9)	agrA	1	2	8	1	12	5	496	553	[484,541,515,592]	69	0.286732	1	69	924.377
THP1 (Cas9)	agrA	1	2	8	1	12	6	787	603	[770,586,805,625]	20	0.305557	1	20	1130
THP1 (Cas9)	agrA	1	2	8	1	12	7	443	714	[428,699,460,730]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	12	8	175	784	[159,768,192,810]	28	0.29423	1	28	980.75
THP1 (Cas9)	agrA	1	2	8	1	12	9	684	846	[670,834,697,858]	42	0.289931	1	42	862.429
THP1 (Cas9)	agrA	1	2	8	1	12	10	574	1003	[560,989,590,1020]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	12	11	304	382	[288,370,318,396]	159	0.355434	4	159	1224.42
THP1 (Cas9)	agrA	1	2	8	1	12	12	150	610	[135,594,180,637]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	13	1	802	453	[787,438,817,468]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	13	2	769	588	[754,574,783,603]	53	0.29254	1	53	871.792
THP1 (Cas9)	agrA	1	2	8	1	13	3	1037	625	[1020,607,1054,649]	113	0.333891	2	113	1115.92
THP1 (Cas9)	agrA	1	2	8	1	13	4	644	629	[629,613,659,646]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	13	5	1306	674	[1276,660,1324,709]	110	0.352059	4	110	1142.35
THP1 (Cas9)	agrA	1	2	8	1	13	6	48	820	[34,806,67,835]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	1	2	8	1	13	7	189	1007	[174,989,208,1022]	66	0.359699	2	66	1023.5
THP1 (Cas9)	agrA	2	2	9	1	1	1	555	14	[534,1,588,44]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	2	2	9	1	1	2	1207	34	[1192,19,1234,53]	44	0.353662	2	44	1056.64
THP1 (Cas9)	agrA	2	2	9	1	1	3	1307	83	[1291,68,1323,101]	81	0.358362	3	81	1178.74
THP1 (Cas9)	agrA	2	2	9	1	1	4	187	205	[170,180,210,241]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	2	2	9	1	1	5	1064	213	[1046,198,1083,233]	74	0.352887	3	74	971.514
THP1 (Cas9)	agrA	2	2	9	1	1	6	794	393	[766,372,811,411]	20	0.310799	1	20	834
THP1 (Cas9)	agrA	2	2	9	1	1	7	820	449	[801,432,843,474]	105	0.389623	4	105	753.638
THP1 (Cas9)	agrA	2	2	9	1	1	8	1191	498	[1175,476,1208,515]	23	0.352096	1	23	925.174
THP1 (Cas9)	agrA	2	2	9	1	1	9	767	819	[752,805,782,833]	64	0.368465	2	64	1039.8
THP1 (Cas9)	agrA	2	2	9	1	1	10	828	883	[813,868,843,904]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	2	2	9	1	1	11	130	883	[114,872,149,895]	41	0.300574	1	41	963.634
THP1 (Cas9)	agrA	2	2	9	1	1	12	458	98	[442,82,474,122]	46	0.365296	2	46	988.848
THP1 (Cas9)	agrA	2	2	9	1	1	13	983	496	[969,483,995,509]	81	0.390132	2	81	1594.8
THP1 (Cas9)	agrA	2	2	9	1	2	1	514	16	[499,2,532,31]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	2	2	9	1	2	2	1094	490	[1076,475,1110,506]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	2	2	9	1	3	1	791	69	[747,29,819,108]	78	0.312223	3	78	860.987
THP1 (Cas9)	agrA	2	2	9	1	3	2	128	367	[106,342,143,384]	32	0.421184	1	32	850.156
THP1 (Cas9)	agrA	2	2	9	1	3	3	330	487	[303,470,351,505]	29	0.42585	1	29	959.172
THP1 (Cas9)	agrA	2	2	9	1	3	4	684	516	[664,500,703,533]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	2	2	9	1	3	5	1103	709	[1085,669,1122,734]	88	0.307366	3	88	850.011
THP1 (Cas9)	agrA	2	2	9	1	3	6	797	783	[782,769,815,797]	218	0.321251	3	218	1112.77
THP1 (Cas9)	agrA	2	2	9	1	3	7	315	971	[299,933,327,989]	74	0.384819	2	74	1060.93
THP1 (Cas9)	agrA	2	2	9	1	4	1	562	712	[544,692,579,730]	57	0.304321014	1	57	1167.842105
THP1 (Cas9)	agrA	2	2	9	1	5	1	176	72	[155,53,193,91]	55	0.300729	2	55	1007.07
THP1 (Cas9)	agrA	2	2	9	1	5	2	1155	155	[1145,123,1165,168]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	2	2	9	1	5	3	984	304	[953,259,1018,367]	27	0.294048	1	27	710.519
THP1 (Cas9)	agrA	2	2	9	1	5	4	1280	309	[1267,294,1294,327]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	2	2	9	1	5	5	253	309	[243,299,263,325]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	2	2	9	1	5	6	1184	466	[1173,452,1194,482]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	2	2	9	1	5	7	546	506	[531,489,563,525]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	2	2	9	1	5	8	140	560	[126,544,151,574]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	2	2	9	1	5	9	781	595	[765,583,795,609]	87	0.337411	2	87	1653.33
THP1 (Cas9)	agrA	2	2	9	1	5	10	414	958	[399,945,427,979]	35	0.426175	1	35	1340.34
THP1 (Cas9)	agrA	2	2	9	1	5	11	676	529	[661,509,692,559]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	2	2	9	1	6	1	1107	632	[1097,613,1115,656]	28	0.301191	1	28	531.143
THP1 (Cas9)	agrA	2	2	9	1	6	2	387	33	[368,14,432,82]	139	0.363423	4	139	719.317
THP1 (Cas9)	agrA	2	2	9	1	6	3	1122	103	[1098,77,1144,158]	36	0.398274	1	36	1044.75
THP1 (Cas9)	agrA	2	2	9	1	6	4	165	219	[149,203,196,243]	37	0.329018	1	37	1017.24
THP1 (Cas9)	agrA	2	2	9	1	6	5	242	238	[196,224,259,269]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	2	2	9	1	6	6	107	440	[91,427,122,453]	30	0.417699	1	30	1199.7
THP1 (Cas9)	agrA	2	2	9	1	6	7	1044	458	[1028,443,1065,477]	87	0.345564	2	87	993.483
THP1 (Cas9)	agrA	2	2	9	1	6	8	622	535	[595,520,644,550]	24	0.291112	1	24	1073.29
THP1 (Cas9)	agrA	2	2	9	1	6	9	62	572	[53,560,71,592]	118	0.31092	2	118	1205.08
THP1 (Cas9)	agrA	2	2	9	1	6	10	1121	686	[1108,655,1142,707]	31	0.330157	1	31	930.742
THP1 (Cas9)	agrA	2	2	9	1	6	11	35	714	[22,698,50,730]	65	0.378368	2	65	952.277
THP1 (Cas9)	agrA	2	2	9	1	6	12	395	732	[383,713,413,750]	37	0.283579	1	37	765.514
THP1 (Cas9)	agrA	2	2	9	1	6	13	1239	841	[1224,827,1254,860]	30	0.314585	1	30	1467.9
THP1 (Cas9)	agrA	2	2	9	1	6	14	291	863	[280,846,305,884]	52	0.3497	2	52	908.635
THP1 (Cas9)	agrA	2	2	9	1	6	15	1051	241	[1039,222,1064,253]	75	0.281372	1	75	805.493
THP1 (Cas9)	agrA	2	2	9	1	7	1	118	154	[101,136,130,169]	0	NaN	0	0	NaN
THP1 (Cas9)	agrA	2	2	9	1	7	2	1012	190	[978,171,1037,209]	162	0.321655	5	162	978.13
