			Database Name	ODA												
THP1 (Cas9)	WT	2	2	6	1	0	10	5	132	121	[119,108,143,136]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	10	6	259	150	[246,136,273,165]	26	0.300757	1	26	845.5
THP1 (Cas9)	WT	2	2	6	1	0	10	7	640	220	[622,202,658,243]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	10	8	1071	218	[1057,204,1086,233]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	10	9	596	220	[582,206,611,234]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	10	10	63	257	[39,241,78,279]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	10	11	879	283	[863,266,901,300]	49	0.312625	2	49	939.939
THP1 (Cas9)	WT	2	2	6	1	0	10	12	1069	299	[1025,270,1090,324]	32	0.311949	1	32	993.531
THP1 (Cas9)	WT	2	2	6	1	0	10	13	859	401	[835,376,887,428]	27	0.299949	1	27	984.222
THP1 (Cas9)	WT	2	2	6	1	0	10	14	903	396	[889,384,916,409]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	10	15	759	442	[726,425,773,484]	39	0.300047	1	39	695.462
THP1 (Cas9)	WT	2	2	6	1	0	10	16	299	507	[283,493,318,524]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	10	17	1008	621	[982,596,1038,647]	25	0.359593	1	25	966.68
THP1 (Cas9)	WT	2	2	6	1	0	10	18	679	618	[664,603,695,635]	29	0.330632	1	29	946.172
THP1 (Cas9)	WT	2	2	6	1	0	10	19	1100	626	[1083,611,1114,644]	32	0.289848	1	32	785.969
THP1 (Cas9)	WT	2	2	6	1	0	10	20	1180	687	[1148,649,1206,710]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	10	21	192	693	[172,674,214,713]	22	0.34484	1	22	759.909
THP1 (Cas9)	WT	2	2	6	1	0	10	22	109	771	[81,756,139,800]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	10	23	218	783	[200,762,237,810]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	10	24	46	788	[30,772,62,808]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	10	25	1038	791	[1015,778,1065,805]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	10	26	1286	836	[1273,824,1305,849]	31	0.314509	1	31	1081.97
THP1 (Cas9)	WT	2	2	6	1	0	10	27	360	885	[341,874,372,897]	40	0.28744	1	40	1096
THP1 (Cas9)	WT	2	2	6	1	0	10	28	468	893	[454,879,485,910]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	10	29	1065	968	[1048,948,1081,993]	31	0.291372	1	31	891.032
THP1 (Cas9)	WT	2	2	6	1	0	10	30	906	1002	[890,987,922,1019]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	10	31	81	1012	[63,1002,100,1022]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	1	888	1014	[851,1007,905,1022]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	2	595	56	[575,39,612,75]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	3	61	60	[44,45,74,81]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	4	649	97	[633,54,681,116]	27	0.320635	1	27	675.741
THP1 (Cas9)	WT	2	2	6	1	0	11	5	187	77	[172,61,205,96]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	6	367	104	[347,88,409,119]	49	0.28224	1	49	705.592
THP1 (Cas9)	WT	2	2	6	1	0	11	7	1302	115	[1288,99,1317,132]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	8	593	124	[572,105,610,142]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	9	352	183	[333,133,375,204]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	10	558	249	[541,237,575,276]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	11	181	275	[156,247,205,302]	46	0.295086	2	46	564.413
THP1 (Cas9)	WT	2	2	6	1	0	11	12	768	268	[753,253,784,284]	24	0.368806	1	24	1313.13
THP1 (Cas9)	WT	2	2	6	1	0	11	13	660	270	[644,256,677,286]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	14	1157	305	[1145,293,1171,320]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	15	708	322	[695,309,723,336]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	16	865	338	[851,320,878,385]	18	0.303326	1	18	822.444
THP1 (Cas9)	WT	2	2	6	1	0	11	17	750	334	[739,323,762,345]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	18	721	360	[707,347,735,377]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	19	150	385	[121,356,172,420]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	20	1230	377	[1214,362,1245,394]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	21	1336	401	[1319,384,1353,424]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	22	356	409	[334,393,383,427]	71	0.337158	2	71	1022.1
THP1 (Cas9)	WT	2	2	6	1	0	11	23	830	439	[802,426,843,461]	29	0.298848	1	29	854.897
THP1 (Cas9)	WT	2	2	6	1	0	11	24	1224	446	[1209,432,1240,460]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	25	852	468	[840,439,874,492]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	26	805	486	[790,452,820,505]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	27	225	492	[208,470,242,518]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	28	568	499	[550,482,593,516]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	29	188	501	[165,482,206,521]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	30	245	525	[226,508,258,561]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	31	1029	559	[1015,540,1043,596]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	32	26	596	[4,573,45,617]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	33	228	591	[213,576,244,605]	13	0.377811	1	13	1117.85
THP1 (Cas9)	WT	2	2	6	1	0	11	34	640	603	[626,588,661,617]	26	0.349428	1	26	1142.69
THP1 (Cas9)	WT	2	2	6	1	0	11	35	986	623	[946,593,1043,641]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	36	181	637	[145,620,196,662]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	37	280	654	[264,641,293,672]	27	0.33147	1	27	898.593
THP1 (Cas9)	WT	2	2	6	1	0	11	38	861	701	[837,687,881,716]	28	0.310038	1	28	869.964
THP1 (Cas9)	WT	2	2	6	1	0	11	39	421	757	[403,717,445,783]	24	0.419742	1	24	647.458
THP1 (Cas9)	WT	2	2	6	1	0	11	40	148	756	[132,738,164,774]	25	0.31075	1	25	906.36
THP1 (Cas9)	WT	2	2	6	1	0	11	41	31	763	[16,748,47,778]	42	0.357865	1	42	937.738
THP1 (Cas9)	WT	2	2	6	1	0	11	42	788	784	[769,765,805,806]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	43	1109	818	[1088,798,1132,841]	26	0.345924	1	26	793.577
THP1 (Cas9)	WT	2	2	6	1	0	11	44	798	831	[772,819,819,846]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	45	728	844	[711,828,750,861]	37	0.337053	1	37	850.838
THP1 (Cas9)	WT	2	2	6	1	0	11	46	981	845	[965,829,997,864]	27	0.354043	1	27	831.593
THP1 (Cas9)	WT	2	2	6	1	0	11	47	1322	862	[1306,847,1341,877]	27	0.290082	1	27	955.296
THP1 (Cas9)	WT	2	2	6	1	0	11	48	1180	934	[1165,920,1199,949]	90	0.33276	3	90	867.444
THP1 (Cas9)	WT	2	2	6	1	0	11	49	982	949	[965,931,994,988]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	50	465	974	[437,951,484,996]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	51	571	998	[549,974,614,1022]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	52	314	110	[301,82,327,175]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	53	1276	140	[1257,122,1303,161]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	11	54	934	499	[902,478,951,521]	24	0.305376	1	24	702.5
THP1 (Cas9)	WT	2	2	6	1	0	11	55	575	658	[531,642,602,686]	61	0.340458	2	61	682.902
THP1 (Cas9)	WT	2	2	6	1	0	12	1	226	17	[208,1,244,63]	31	0.351658	1	31	1014.42
THP1 (Cas9)	WT	2	2	6	1	0	12	2	275	11	[263,1,296,23]	53	0.331392	1	53	725.528
THP1 (Cas9)	WT	2	2	6	1	0	12	3	887	31	[871,11,903,54]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	12	4	903	76	[869,47,955,110]	94	0.357667	3	94	927.415
THP1 (Cas9)	WT	2	2	6	1	0	12	5	234	172	[200,152,254,192]	20	0.290125	1	20	727.1
THP1 (Cas9)	WT	2	2	6	1	0	12	6	1315	231	[1297,215,1333,247]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	12	7	227	309	[215,277,239,340]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	12	8	799	300	[780,281,820,318]	66	0.382694	2	66	956.455
THP1 (Cas9)	WT	2	2	6	1	0	12	9	715	369	[697,349,730,385]	59	0.330081	2	59	923.542
THP1 (Cas9)	WT	2	2	6	1	0	12	10	333	412	[317,396,348,434]	30	0.313242	1	30	1293.87
THP1 (Cas9)	WT	2	2	6	1	0	12	11	360	449	[351,437,380,480]	51	0.307578	2	51	652.804
THP1 (Cas9)	WT	2	2	6	1	0	12	12	21	545	[1,525,44,565]	38	0.305316	1	38	815.053
THP1 (Cas9)	WT	2	2	6	1	0	12	13	1183	547	[1169,535,1207,578]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	12	14	1104	614	[1069,583,1141,643]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	12	15	1256	657	[1241,639,1272,671]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	12	16	388	704	[371,688,405,722]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	12	17	683	732	[670,720,696,749]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	12	18	520	803	[504,786,537,822]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	12	19	796	845	[780,830,814,862]	29	0.354837	1	29	991.897
THP1 (Cas9)	WT	2	2	6	1	0	12	20	548	859	[532,843,563,875]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	12	21	451	896	[436,880,470,912]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	12	22	491	910	[470,890,510,929]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	12	23	565	912	[535,892,601,934]	51	0.32274	1	51	861.745
THP1 (Cas9)	WT	2	2	6	1	0	12	24	1308	981	[1280,953,1327,1002]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	12	25	796	972	[778,954,821,991]	33	0.368376	2	33	1065.12
THP1 (Cas9)	WT	2	2	6	1	0	12	26	930	876	[912,843,947,923]	73	0.320616	2	73	983.685
THP1 (Cas9)	WT	2	2	6	1	0	13	1	8	970	[1,947,15,999]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	2	2	6	1	0	13	2	667	176	[646,156,690,197]	108	0.338853	3	108	1059.01
THP1 (Cas9)	WT	2	2	6	1	0	13	3	129	413	[114,399,146,431]	23	0.313546	1	23	744.783
THP1 (Cas9)	WT	2	2	6	1	0	13	4	664	423	[637,412,680,441]	71	0.322558	3	71	820.563
THP1 (Cas9)	WT	2	2	6	1	0	13	5	742	457	[725,441,783,470]	46	0.320205	1	46	808.935
THP1 (Cas9)	WT	2	2	6	1	0	13	6	96	772	[78,756,120,789]	68	0.313438	2	68	1039.34
THP1 (Cas9)	WT	2	2	6	1	0	13	7	642	903	[624,886,659,918]	31	0.393623	1	31	1090.55
THP1 (Cas9)	WT	2	2	6	1	0	13	8	958	27	[936,2,980,49]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	1	1	402	1013	[391,1004,417,1022]	39	0.438544	1	39	1012.56
THP1 (Cas9)	WT	3	2	7	1	0	1	2	957	30	[914,11,978,61]	49	0.318556	1	49	886.98
THP1 (Cas9)	WT	3	2	7	1	0	1	3	27	143	[1,128,43,160]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	1	4	862	179	[850,159,874,199]	22	0.330978	1	22	955.318
THP1 (Cas9)	WT	3	2	7	1	0	1	5	920	275	[903,258,936,295]	21	0.287224	1	21	960.238
THP1 (Cas9)	WT	3	2	7	1	0	1	6	996	415	[976,396,1020,439]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	1	7	50	536	[30,516,79,561]	54	0.33259	2	54	834.889
THP1 (Cas9)	WT	3	2	7	1	0	1	8	619	593	[600,575,638,618]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	1	9	146	639	[133,627,158,651]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	1	10	15	749	[1,735,32,772]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	1	11	650	758	[631,741,670,775]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	1	12	30	799	[1,775,67,818]	27	0.333558	1	27	813.296
THP1 (Cas9)	WT	3	2	7	1	0	1	13	1296	806	[1280,791,1314,823]	84	0.34126	3	84	976.036
THP1 (Cas9)	WT	3	2	7	1	0	1	14	62	830	[49,817,76,847]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	1	15	1305	866	[1290,851,1323,882]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	1	16	561	910	[545,892,580,927]	23	0.280557	1	23	815.522
THP1 (Cas9)	WT	3	2	7	1	0	1	17	1209	982	[1197,970,1223,996]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	1	338	8	[329,1,367,17]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	2	828	248	[797,224,855,275]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	3	942	1013	[933,995,975,1022]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	4	200	59	[186,46,214,75]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	5	281	72	[250,51,311,88]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	6	508	92	[492,65,549,119]	27	0.33026	1	27	843.852
THP1 (Cas9)	WT	3	2	7	1	0	2	7	1175	88	[1162,75,1188,107]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	8	1020	112	[1006,91,1034,128]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	9	374	109	[359,95,389,123]	63	0.350162	2	63	921.381
THP1 (Cas9)	WT	3	2	7	1	0	2	10	840	116	[821,103,854,129]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	11	945	119	[930,103,959,135]	28	0.382875	1	28	795.571
THP1 (Cas9)	WT	3	2	7	1	0	2	12	473	158	[454,126,493,222]	24	0.352002	1	24	736.708
THP1 (Cas9)	WT	3	2	7	1	0	2	13	1101	144	[1083,126,1120,189]	24	0.287772	1	24	814.167
THP1 (Cas9)	WT	3	2	7	1	0	2	14	294	154	[278,130,312,189]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	15	864	161	[819,134,888,185]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	16	161	164	[146,150,175,187]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	17	671	166	[656,151,686,182]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	18	46	182	[32,170,62,195]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	19	1262	211	[1223,178,1282,230]	65	0.298979	2	65	907.754
THP1 (Cas9)	WT	3	2	7	1	0	2	20	334	199	[320,185,348,215]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	21	240	204	[225,189,257,223]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	22	226	247	[202,227,246,268]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	23	354	245	[342,234,365,258]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	24	1093	259	[1081,247,1104,272]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	25	800	274	[786,257,812,288]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	26	886	291	[873,279,898,305]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	27	38	307	[23,290,52,322]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	28	243	306	[225,290,260,322]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	29	340	309	[329,297,352,323]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	30	762	327	[725,310,777,354]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	31	806	357	[794,309,818,377]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	32	667	342	[653,326,682,363]	20	0.305478	1	20	681.3
THP1 (Cas9)	WT	3	2	7	1	0	2	33	712	366	[690,327,737,382]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	34	292	349	[279,337,305,365]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	35	486	385	[471,370,500,399]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	36	350	387	[336,372,365,401]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	37	833	408	[803,387,849,437]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	38	1187	412	[1170,390,1223,453]	77	0.305757	1	77	1216.97
THP1 (Cas9)	WT	3	2	7	1	0	2	39	604	423	[592,397,622,442]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	40	409	423	[397,411,422,435]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	41	202	430	[189,417,220,445]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	42	23	442	[1,423,43,464]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	43	458	442	[443,427,472,462]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	44	692	471	[654,438,709,489]	15	0.311283	1	15	946.8
THP1 (Cas9)	WT	3	2	7	1	0	2	45	85	458	[72,445,100,480]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	46	727	470	[710,451,746,501]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	47	327	485	[310,470,342,505]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	48	511	487	[494,473,528,502]	51	0.316203	1	51	797.255
THP1 (Cas9)	WT	3	2	7	1	0	2	49	810	495	[798,483,831,508]	24	0.304563	1	24	896.667
THP1 (Cas9)	WT	3	2	7	1	0	2	50	1189	510	[1166,481,1212,531]	45	0.280928	1	45	1254.64
THP1 (Cas9)	WT	3	2	7	1	0	2	51	1284	499	[1257,487,1297,523]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	52	731	604	[711,499,760,646]	89	0.321645	4	89	759.596
THP1 (Cas9)	WT	3	2	7	1	0	2	53	467	518	[455,507,478,531]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	54	200	529	[176,507,229,552]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	55	521	527	[504,511,538,550]	25	0.325164	1	25	712.4
THP1 (Cas9)	WT	3	2	7	1	0	2	56	1293	544	[1251,518,1310,573]	36	0.335157	1	36	1019.94
THP1 (Cas9)	WT	3	2	7	1	0	2	57	20	546	[4,527,44,564]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	58	82	552	[65,536,99,570]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	59	468	580	[449,541,517,601]	27	0.366945	1	27	882.852
THP1 (Cas9)	WT	3	2	7	1	0	2	60	266	561	[253,548,295,576]	24	0.284154	1	24	779.208
THP1 (Cas9)	WT	3	2	7	1	0	2	61	942	564	[927,549,959,579]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	62	1349	570	[1339,558,1358,593]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	63	579	595	[559,562,613,616]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	64	155	607	[140,591,172,656]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	65	1170	617	[1156,604,1183,632]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	66	57	622	[44,609,77,638]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	67	23	641	[5,612,41,665]	23	0.329392	1	23	585.348
THP1 (Cas9)	WT	3	2	7	1	0	2	68	561	634	[544,618,579,653]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	69	521	637	[508,624,534,651]	59	0.296496	2	59	907.695
THP1 (Cas9)	WT	3	2	7	1	0	2	70	279	665	[246,636,320,696]	31	0.286443	1	31	750.484
THP1 (Cas9)	WT	3	2	7	1	0	2	71	334	678	[318,663,352,693]	23	0.331397	1	23	894.348
THP1 (Cas9)	WT	3	2	7	1	0	2	72	503	691	[488,675,525,714]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	73	628	690	[615,677,644,705]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	74	224	712	[197,689,260,735]	35	0.319338	1	35	655.2
THP1 (Cas9)	WT	3	2	7	1	0	2	75	1169	716	[1151,698,1206,747]	41	0.292514	1	41	993.659
THP1 (Cas9)	WT	3	2	7	1	0	2	76	915	723	[895,703,935,743]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	77	819	738	[802,719,837,757]	55	0.321808	2	55	737.6
THP1 (Cas9)	WT	3	2	7	1	0	2	78	57	745	[39,732,74,764]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	79	415	746	[402,733,426,765]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	80	108	782	[89,770,129,796]	24	0.301561	1	24	804.542
THP1 (Cas9)	WT	3	2	7	1	0	2	81	480	790	[467,776,493,805]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	82	149	813	[134,800,163,830]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	83	303	826	[284,807,344,861]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	84	889	821	[874,809,903,834]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	85	807	832	[784,809,831,857]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	86	240	827	[217,810,257,847]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	87	446	837	[427,819,464,857]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	88	1135	854	[1119,831,1151,883]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	89	1346	866	[1335,855,1358,909]	27	0.295854	1	27	1110.37
THP1 (Cas9)	WT	3	2	7	1	0	2	90	283	869	[267,855,299,884]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	91	366	873	[353,860,380,887]	26	0.290998	1	26	762.077
THP1 (Cas9)	WT	3	2	7	1	0	2	92	325	882	[303,863,343,900]	34	0.293608	1	34	918.206
THP1 (Cas9)	WT	3	2	7	1	0	2	93	76	896	[63,883,90,909]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	94	850	897	[835,882,878,923]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	95	259	900	[247,888,273,913]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	96	1246	911	[1235,901,1264,922]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	97	518	920	[504,905,534,933]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	98	799	952	[778,911,835,974]	14	0.386573	1	14	1006.29
THP1 (Cas9)	WT	3	2	7	1	0	2	99	620	932	[608,921,633,945]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	100	303	930	[281,920,336,941]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	101	686	943	[671,928,702,960]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	102	93	971	[81,958,106,988]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	103	400	988	[378,973,416,1006]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	104	647	987	[633,974,661,1002]	31	0.28204	1	31	1142.94
THP1 (Cas9)	WT	3	2	7	1	0	2	105	882	1004	[864,985,900,1022]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	106	456	1007	[444,994,506,1022]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	107	13	116	[1,56,25,146]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	108	768	241	[741,224,788,259]	0	NaN	0	0	NaN
THP1 (Cas9)	WT	3	2	7	1	0	2	109	540	283	[521,263,559,307]	37	0.304217	1	37	967.432
THP1 (Cas9)	WT	3	2	7	1	0	2	110	598	339	[579,323,616,355]	31	0.331664	1	31	820.774
THP1 (Cas9)	WT	3	2	7	1	0	2	111	538	375	[520,357,553,421]	47	0.307431	2	47	624.213
THP1 (Cas9)	WT	3	2	7	1	0	2	112	217	381	[199,368,245,396]	0	NaN	0	0	NaN
